lat,lon,sst_c,source,date,sst_f
34.0,-77.95,17.85,blended,2026-04-16,64.13
34.0,-77.9,17.974,blended,2026-04-16,64.35
34.0,-77.8,18.185,blended,2026-04-16,64.73
34.0,-77.75,18.397,blended,2026-04-16,65.11
34.0,-77.7,18.509,blended,2026-04-16,65.32
34.0,-77.65,18.639,blended,2026-04-16,65.55
34.0,-77.6,19.68,blended,2026-04-16,67.42
34.0,-77.55,19.86,blended,2026-04-16,67.75
34.0,-77.5,19.362,blended,2026-04-16,66.85
34.0,-77.45,19.701,blended,2026-04-16,67.46
34.0,-77.4,20.034,blended,2026-04-16,68.06
34.0,-77.3,20.685,blended,2026-04-16,69.23
34.0,-77.25,20.874,blended,2026-04-16,69.57
34.0,-77.2,21.075,blended,2026-04-16,69.94
34.0,-77.15,21.247,blended,2026-04-16,70.24
34.0,-77.1,21.32,blended,2026-04-16,70.38
34.0,-77.05,21.44,blended,2026-04-16,70.59
34.0,-77.0,21.919,blended,2026-04-16,71.45
34.0,-76.95,22.073,blended,2026-04-16,71.73
34.0,-76.9,22.088,blended,2026-04-16,71.76
34.0,-76.8,21.755,blended,2026-04-16,71.16
34.0,-76.75,22.035,blended,2026-04-16,71.66
34.0,-76.7,21.941,blended,2026-04-16,71.49
34.0,-76.65,22.05,blended,2026-04-16,71.69
34.0,-76.6,22.19,blended,2026-04-16,71.94
34.0,-76.55,22.467,blended,2026-04-16,72.44
34.0,-76.5,22.639,blended,2026-04-16,72.75
34.0,-76.45,22.926,blended,2026-04-16,73.27
34.0,-76.4,23.278,blended,2026-04-16,73.9
34.0,-76.3,23.956,blended,2026-04-16,75.12
34.0,-76.25,24.175,blended,2026-04-16,75.52
34.0,-76.2,24.187,blended,2026-04-16,75.54
34.0,-76.15,24.132,blended,2026-04-16,75.44
34.0,-76.1,24.56,blended,2026-04-16,76.21
34.0,-76.05,24.345,blended,2026-04-16,75.82
34.0,-76.0,24.739,blended,2026-04-16,76.53
34.0,-75.95,24.989,blended,2026-04-16,76.98
34.0,-75.9,25.055,blended,2026-04-16,77.1
34.0,-75.8,25.165,blended,2026-04-16,77.3
34.0,-75.75,24.946,blended,2026-04-16,76.9
34.0,-75.7,24.709,blended,2026-04-16,76.48
34.0,-75.65,24.709,blended,2026-04-16,76.48
34.0,-75.6,24.66,blended,2026-04-16,76.39
34.0,-75.55,25.061,blended,2026-04-16,77.11
34.0,-75.5,25.127,blended,2026-04-16,77.23
