lat,lon,sst
26.71,-76.31,29.47
26.69,-76.33,29.67
26.69,-76.31,29.72
26.69,-76.29,29.72
26.69,-76.27,29.62
26.69,-76.25,29.59
26.69,-76.23,29.61
26.69,-76.21,29.51
26.69,-76.19,29.48
26.67,-76.35,29.62
26.67,-76.33,29.7
26.67,-76.31,29.78
26.67,-76.29,29.71
26.67,-76.27,29.57
26.67,-76.25,29.53
26.67,-76.23,29.63
26.67,-76.21,29.59
26.67,-76.19,29.49
26.67,-76.17,29.49
26.65,-76.37,29.62
26.65,-76.35,29.65
26.65,-76.33,29.79
26.65,-76.31,29.81
26.65,-76.23,29.76
26.65,-76.21,29.65
26.65,-76.19,29.51
26.63,-76.37,29.79
26.63,-76.35,29.83
26.63,-76.33,29.88
26.63,-76.31,29.88
26.63,-76.23,29.78
26.63,-76.21,29.7
26.61,-76.37,29.83
26.61,-76.35,29.91
26.61,-76.33,29.85
26.61,-76.25,29.78
26.61,-76.23,29.71
26.61,-76.21,29.53
26.61,-76.19,29.49
26.59,-76.37,29.83
26.59,-76.35,29.93
26.59,-76.31,30.01
26.59,-76.29,29.99
26.59,-76.27,29.87
26.59,-76.25,29.84
26.59,-76.23,29.79
26.59,-76.21,29.56
26.59,-76.19,29.51
26.57,-76.35,29.8
26.57,-76.33,30.0
26.57,-76.31,30.02
26.57,-76.29,30.01
26.57,-76.27,29.88
26.57,-76.25,29.85
26.57,-76.23,29.71
26.57,-76.21,29.57
26.57,-76.17,29.43
26.55,-76.43,30.05
26.55,-76.35,30.09
26.55,-76.33,30.16
26.55,-76.31,29.99
26.55,-76.29,30.01
26.55,-76.27,29.92
26.55,-76.25,29.87
26.55,-76.23,29.84
26.55,-76.21,29.62
26.53,-76.43,29.98
26.53,-76.35,30.0
26.53,-76.33,30.04
26.53,-76.31,30.01
26.53,-76.29,29.98
26.53,-76.27,29.94
26.53,-76.25,29.87
26.51,-76.45,29.87
26.51,-76.43,29.91
26.51,-76.41,30.0
26.51,-76.39,30.0
26.51,-76.37,29.97
26.51,-76.33,30.0
26.51,-76.31,29.95
26.51,-76.29,29.97
26.51,-76.27,29.9
26.51,-76.25,29.88
26.49,-76.43,29.88
26.49,-76.41,30.04
26.49,-76.39,30.04
26.49,-76.37,29.97
26.49,-76.35,29.88
26.49,-76.33,29.98
26.49,-76.31,29.95
26.49,-76.29,29.93
26.49,-76.27,29.79
26.49,-76.25,29.88
26.47,-76.45,29.93
26.47,-76.43,29.94
26.47,-76.41,30.01
26.47,-76.39,30.04
26.47,-76.37,29.97
26.47,-76.35,29.8
26.47,-76.33,29.83
26.47,-76.31,29.96
26.47,-76.29,29.87
26.47,-76.27,29.83
26.47,-76.25,29.82
26.47,-76.21,29.6
26.45,-76.47,29.8
26.45,-76.45,29.93
26.45,-76.43,29.95
26.45,-76.41,29.96
26.45,-76.39,29.95
26.45,-76.33,29.86
26.45,-76.31,29.88
26.45,-76.29,29.85
26.45,-76.27,29.84
26.45,-76.25,29.76
26.45,-76.15,30.19
26.43,-76.49,29.68
26.43,-76.47,29.86
26.43,-76.45,29.89
26.43,-76.43,29.89
26.43,-76.41,29.93
26.43,-76.39,29.9
26.43,-76.33,29.83
26.43,-76.31,29.82
26.43,-76.29,29.84
26.43,-76.27,29.8
26.43,-76.15,30.03
26.41,-76.51,29.78
26.41,-76.49,29.79
26.41,-76.47,29.82
26.41,-76.45,29.86
26.41,-76.43,29.81
26.41,-76.41,29.81
26.41,-76.39,29.74
26.41,-76.37,29.83
26.41,-76.35,29.77
26.41,-76.33,29.76
26.41,-76.31,29.73
26.41,-76.29,29.84
26.41,-76.25,29.85
26.41,-76.23,29.85
26.41,-76.21,29.8
26.41,-76.19,29.79
26.41,-76.17,29.81
26.41,-76.15,29.87
26.39,-76.51,29.79
26.39,-76.49,29.81
26.39,-76.47,29.75
26.39,-76.45,29.75
26.39,-76.43,29.76
26.39,-76.41,29.78
26.39,-76.39,29.71
26.39,-76.37,29.83
26.39,-76.35,29.7
26.39,-76.33,29.72
26.39,-76.31,29.69
26.39,-76.29,29.8
26.39,-76.27,29.85
26.39,-76.25,29.87
26.39,-76.23,29.86
26.39,-76.21,29.77
26.39,-76.19,29.8
26.39,-76.17,29.77
26.39,-76.15,29.64
26.37,-78.17,29.82
26.37,-78.15,29.91
26.37,-76.51,29.76
26.37,-76.49,29.86
26.37,-76.47,29.82
26.37,-76.45,29.75
26.37,-76.43,29.7
26.37,-76.41,29.73
26.37,-76.39,29.83
26.37,-76.37,29.8
26.37,-76.35,29.66
26.37,-76.33,29.6
26.37,-76.29,29.74
26.37,-76.27,29.77
26.37,-76.25,29.83
26.37,-76.23,29.85
26.37,-76.21,29.76
26.37,-76.19,29.78
26.37,-76.17,29.74
26.37,-76.15,29.71
26.35,-78.17,29.81
26.35,-78.15,29.89
26.35,-76.55,29.53
26.35,-76.53,29.55
26.35,-76.51,29.53
26.35,-76.49,29.76
26.35,-76.47,29.71
26.35,-76.45,29.64
26.35,-76.43,29.66
26.35,-76.41,29.71
26.35,-76.39,29.74
26.35,-76.37,29.73
26.35,-76.27,29.82
26.35,-76.25,29.78
26.35,-76.23,29.78
26.35,-76.21,29.86
26.35,-76.19,29.79
26.35,-76.17,29.72
26.35,-76.15,29.62
26.33,-78.17,29.87
26.33,-76.57,29.54
26.33,-76.55,29.51
26.33,-76.53,29.55
26.33,-76.51,29.7
26.33,-76.49,29.69
26.33,-76.47,29.63
26.33,-76.45,29.62
26.33,-76.43,29.64
26.33,-76.41,29.66
26.33,-76.27,29.74
26.33,-76.25,29.72
26.33,-76.23,29.7
26.33,-76.21,29.78
26.33,-76.19,29.78
26.33,-76.17,29.64
26.33,-76.15,29.56
26.31,-78.93,29.74
26.31,-78.21,30.07
26.31,-78.19,30.12
26.31,-78.17,30.01
26.31,-76.57,29.55
26.31,-76.53,29.75
26.31,-76.51,29.76
26.31,-76.49,29.75
26.31,-76.47,29.72
26.31,-76.45,29.61
26.31,-76.43,29.6
26.31,-76.27,29.68
26.31,-76.25,29.69
26.31,-76.21,29.82
26.31,-76.19,29.8
26.31,-76.17,29.7
26.31,-76.15,29.78
26.29,-78.23,29.96
26.29,-78.21,30.06
26.29,-78.19,30.11
26.29,-78.17,30.05
26.29,-76.55,29.71
26.29,-76.53,29.74
26.29,-76.51,29.8
26.29,-76.49,29.76
26.29,-76.47,29.63
26.29,-76.45,29.57
26.29,-76.43,29.51
26.29,-76.23,29.85
26.29,-76.21,29.88
26.29,-76.19,29.72
26.29,-76.17,29.71
26.29,-76.15,29.81
